ID,taxonID,binomial,habitat,importance,season,suitability,class_id,habitat_2,responseClass
48665,22700605,Pitangus sulphuratus,Artificial/Terrestrial - Urban Areas,No,breeding,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
48666,22700605,Pitangus sulphuratus,Artificial/Terrestrial - Urban Areas,No,non-breeding,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
50432,22700605,Pitangus sulphuratus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,RCU
50433,22700605,Pitangus sulphuratus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,non-breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,RCU
66833,22700605,Pitangus sulphuratus,Shrubland - Subtropical/Tropical Moist,No,non-breeding,Suitable,306,Shrubland - Subtropical/Tropical Moist,RCU
66834,22700605,Pitangus sulphuratus,Shrubland - Subtropical/Tropical Moist,No,breeding,Suitable,306,Shrubland - Subtropical/Tropical Moist,RCU
75702,22700605,Pitangus sulphuratus,Grassland - Subtropical/Tropical Dry,No,breeding,Suitable,405,Grassland - Subtropical/Tropical Dry,RCU
75703,22700605,Pitangus sulphuratus,Grassland - Subtropical/Tropical Dry,No,non-breeding,Suitable,405,Grassland - Subtropical/Tropical Dry,RCU
24283,22700617,Schiffornis major,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
18340,22700629,Schiffornis virescens,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
30943,22700629,Schiffornis virescens,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
8515,22700632,Xenopsaris albinucha,Forest - Subtropical/Tropical Dry,No,breeding,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
8516,22700632,Xenopsaris albinucha,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
50435,22700632,Xenopsaris albinucha,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
50436,22700632,Xenopsaris albinucha,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,non-breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
56716,22700632,Xenopsaris albinucha,Savanna - Dry,Yes,non-breeding,Suitable,201,Savanna - Dry,NHS
56717,22700632,Xenopsaris albinucha,Savanna - Dry,Yes,breeding,Suitable,201,Savanna - Dry,NHS
64003,22700632,Xenopsaris albinucha,Shrubland - Subtropical/Tropical Dry,Yes,non-breeding,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
64004,22700632,Xenopsaris albinucha,Shrubland - Subtropical/Tropical Dry,Yes,breeding,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
66835,22700632,Xenopsaris albinucha,Shrubland - Subtropical/Tropical Moist,No,breeding,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
66836,22700632,Xenopsaris albinucha,Shrubland - Subtropical/Tropical Moist,No,non-breeding,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
83679,22700632,Xenopsaris albinucha,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
83680,22700632,Xenopsaris albinucha,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
8517,22700644,Pachyramphus castaneus,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
18343,22700644,Pachyramphus castaneus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24284,22700644,Pachyramphus castaneus,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
30946,22700644,Pachyramphus castaneus,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
44401,22700644,Pachyramphus castaneus,Artificial/Terrestrial - Plantations,No,resident,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
50439,22700644,Pachyramphus castaneus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
83682,22700644,Pachyramphus castaneus,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
8518,22700647,Pachyramphus polychopterus,Forest - Subtropical/Tropical Dry,Yes,breeding,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
8519,22700647,Pachyramphus polychopterus,Forest - Subtropical/Tropical Dry,Yes,non-breeding,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
18344,22700647,Pachyramphus polychopterus,Forest - Subtropical/Tropical Moist Lowland,Yes,breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
18345,22700647,Pachyramphus polychopterus,Forest - Subtropical/Tropical Moist Lowland,Yes,non-breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
22955,22700647,Pachyramphus polychopterus,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,non-breeding,Suitable,107,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,NHS
22956,22700647,Pachyramphus polychopterus,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,breeding,Suitable,107,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,NHS
24285,22700647,Pachyramphus polychopterus,Forest - Subtropical/Tropical Swamp,No,non-breeding,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
24286,22700647,Pachyramphus polychopterus,Forest - Subtropical/Tropical Swamp,No,breeding,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
30947,22700647,Pachyramphus polychopterus,Forest - Subtropical/Tropical Moist Montane,No,breeding,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
30948,22700647,Pachyramphus polychopterus,Forest - Subtropical/Tropical Moist Montane,No,non-breeding,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
44402,22700647,Pachyramphus polychopterus,Artificial/Terrestrial - Plantations,No,breeding,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
44403,22700647,Pachyramphus polychopterus,Artificial/Terrestrial - Plantations,No,non-breeding,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
50440,22700647,Pachyramphus polychopterus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
50441,22700647,Pachyramphus polychopterus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,non-breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
83683,22700647,Pachyramphus polychopterus,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
83684,22700647,Pachyramphus polychopterus,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
18347,22700658,Pachyramphus marginatus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
18348,22700661,Pachyramphus surinamus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
50442,22700661,Pachyramphus surinamus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
58610,22700661,Pachyramphus surinamus,Savanna - Moist,No,resident,Suitable,202,Savanna - Moist,NHS
18349,22700664,Pachyramphus rufus,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
22957,22700664,Pachyramphus rufus,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable,107,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,NHS
40598,22700664,Pachyramphus rufus,Artificial/Terrestrial - Arable Land,No,resident,Suitable,1401,Artificial/Terrestrial - Arable Land,NHS
42837,22700664,Pachyramphus rufus,Artificial/Terrestrial - Pastureland,No,resident,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
44404,22700664,Pachyramphus rufus,Artificial/Terrestrial - Plantations,No,resident,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
50443,22700664,Pachyramphus rufus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
64005,22700664,Pachyramphus rufus,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
66837,22700664,Pachyramphus rufus,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
83685,22700664,Pachyramphus rufus,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
18354,22700677,Pachyramphus minor,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24287,22700677,Pachyramphus minor,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
8524,22700683,Pachyramphus validus,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable,105,Forest - Subtropical/Tropical Dry,FS
8525,22700683,Pachyramphus validus,Forest - Subtropical/Tropical Dry,No,breeding,Suitable,105,Forest - Subtropical/Tropical Dry,FS
18356,22700683,Pachyramphus validus,Forest - Subtropical/Tropical Moist Lowland,Yes,non-breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
18357,22700683,Pachyramphus validus,Forest - Subtropical/Tropical Moist Lowland,Yes,breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
30954,22700683,Pachyramphus validus,Forest - Subtropical/Tropical Moist Montane,No,non-breeding,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
30955,22700683,Pachyramphus validus,Forest - Subtropical/Tropical Moist Montane,No,breeding,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
8526,22700689,Tityra semifasciata,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
18358,22700689,Tityra semifasciata,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
30956,22700689,Tityra semifasciata,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
44406,22700689,Tityra semifasciata,Artificial/Terrestrial - Plantations,No,resident,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
50448,22700689,Tityra semifasciata,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
56718,22700689,Tityra semifasciata,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,NHS
18359,22700692,Tityra inquisitor,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24288,22700692,Tityra inquisitor,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
44407,22700692,Tityra inquisitor,Artificial/Terrestrial - Plantations,No,resident,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
50449,22700692,Tityra inquisitor,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
83688,22700692,Tityra inquisitor,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
18360,22700695,Phoenicircus nigricollis,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
18361,22700700,Phoenicircus carnifex,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
18362,22700705,Laniisoma elegans,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
30957,22700705,Laniisoma elegans,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
8527,22700725,Carpornis cucullata,Forest - Subtropical/Tropical Dry,No,resident,Suitable,105,Forest - Subtropical/Tropical Dry,FS
18363,22700725,Carpornis cucullata,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
30960,22700725,Carpornis cucullata,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
8528,22700736,Carpornis melanocephala,Forest - Subtropical/Tropical Dry,No,resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
18364,22700736,Carpornis melanocephala,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
64008,22700736,Carpornis melanocephala,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
40600,22700767,Phytotoma rutila,Artificial/Terrestrial - Arable Land,No,non-breeding,Suitable,1401,Artificial/Terrestrial - Arable Land,NHS
40601,22700767,Phytotoma rutila,Artificial/Terrestrial - Arable Land,No,breeding,Suitable,1401,Artificial/Terrestrial - Arable Land,NHS
42840,22700767,Phytotoma rutila,Artificial/Terrestrial - Pastureland,No,breeding,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
42841,22700767,Phytotoma rutila,Artificial/Terrestrial - Pastureland,No,non-breeding,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
46527,22700767,Phytotoma rutila,Artificial/Terrestrial - Rural Gardens,No,non-breeding,Suitable,1404,Artificial/Terrestrial - Rural Gardens,NHS
46528,22700767,Phytotoma rutila,Artificial/Terrestrial - Rural Gardens,No,breeding,Suitable,1404,Artificial/Terrestrial - Rural Gardens,NHS
56720,22700767,Phytotoma rutila,Savanna - Dry,No,breeding,Suitable,201,Savanna - Dry,NHS
56721,22700767,Phytotoma rutila,Savanna - Dry,No,non-breeding,Suitable,201,Savanna - Dry,NHS
58611,22700767,Phytotoma rutila,Savanna - Moist,Yes,breeding,Suitable,202,Savanna - Moist,NHS
58612,22700767,Phytotoma rutila,Savanna - Moist,Yes,non-breeding,Suitable,202,Savanna - Moist,NHS
64010,22700767,Phytotoma rutila,Shrubland - Subtropical/Tropical Dry,No,non-breeding,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
64011,22700767,Phytotoma rutila,Shrubland - Subtropical/Tropical Dry,No,breeding,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
66841,22700767,Phytotoma rutila,Shrubland - Subtropical/Tropical Moist,No,non-breeding,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
66842,22700767,Phytotoma rutila,Shrubland - Subtropical/Tropical Moist,No,breeding,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
69208,22700767,Phytotoma rutila,Shrubland - Subtropical/Tropical High Altitude,No,non-breeding,Suitable,307,Shrubland - Subtropical/Tropical High Altitude,NHS
69209,22700767,Phytotoma rutila,Shrubland - Subtropical/Tropical High Altitude,No,breeding,Suitable,307,Shrubland - Subtropical/Tropical High Altitude,NHS
74108,22700767,Phytotoma rutila,Grassland - Temperate,No,breeding,Suitable,404,Grassland - Temperate,NHS
74109,22700767,Phytotoma rutila,Grassland - Temperate,No,non-breeding,Suitable,404,Grassland - Temperate,NHS
18370,22700818,Iodopleura pipra,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
44408,22700818,Iodopleura pipra,Artificial/Terrestrial - Plantations,No,resident,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
18371,22700821,Iodopleura isabellae,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
18372,22700824,Iodopleura fusca,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
18376,22700856,Lipaugus vociferans,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24289,22700856,Lipaugus vociferans,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
30980,22700856,Lipaugus vociferans,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
18378,22700862,Lipaugus lanioides,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
30981,22700862,Lipaugus lanioides,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
30982,22700865,Lipaugus streptophorus,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
18379,22700868,Porphyrolaema porphyrolaema,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
18383,22700880,Cotinga maynana,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
